SK_ID_CURR,EXT_SOURCE_3,AMT_GOODS_PRICE,EXT_SOURCE_2,AMT_ANNUITY,EXT_SOURCE_1,DEF_60_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,AMT_CREDIT,FLAG_DOCUMENT_13,DAYS_EMPLOYED
162827,5,6,9,6,4,1,1,6,0,2
162833,10,1,2,2,3,1,1,1,0,1
162837,7,9,6,10,6,1,2,10,0,8
162844,2,7,5,9,6,1,1,6,0,5
162860,8,5,10,5,2,1,1,5,0,4
162862,9,1,2,1,3,1,1,1,0,3
162864,7,7,1,8,2,1,1,7,0,7
162868,3,8,3,8,3,1,1,8,0,1
162880,8,2,9,2,3,1,1,2,0,5
162895,1,5,7,8,3,1,1,5,0,8
162898,5,4,6,4,2,1,1,5,0,8
162918,2,2,5,1,2,1,1,1,0,3
162924,3,4,4,4,3,1,1,3,0,2
162931,5,6,7,8,1,1,1,7,0,10
162936,8,8,5,10,4,1,1,8,0,9
162978,5,5,7,4,1,1,1,4,0,7
162979,5,2,9,5,3,1,1,2,0,5
162988,9,8,6,8,3,1,1,9,0,3
162989,2,5,5,7,2,1,1,5,0,2
163013,7,9,1,9,3,1,1,10,0,2
163014,2,7,10,5,6,1,1,8,0,2
163021,4,7,5,3,3,1,1,6,0,5
163024,10,8,2,9,5,1,1,8,0,1
163027,7,7,8,8,6,1,1,6,0,10
163030,8,2,7,6,5,1,1,3,0,8
163031,10,4,4,6,3,1,1,3,0,4
163032,9,4,2,4,2,1,1,5,0,8
163039,8,8,8,5,1,1,1,8,0,9
163042,8,3,9,1,3,1,1,3,0,9
163048,10,2,2,7,3,1,1,3,0,5
163049,10,8,10,5,3,1,1,8,0,5
163068,9,6,5,9,3,1,1,6,0,8
163071,10,1,2,2,3,1,1,1,0,5
163074,1,7,7,5,3,1,1,7,0,8
163079,5,4,8,2,5,1,1,4,0,4
163080,10,4,4,5,5,1,1,4,0,2
163085,3,4,8,2,6,1,1,5,0,5
163093,2,8,9,5,1,1,1,8,0,9
163094,4,4,2,6,3,1,1,4,0,7
163109,2,5,6,3,3,1,1,6,0,5
163116,5,9,4,10,6,1,1,10,0,3
163117,5,2,7,4,3,1,1,2,0,9
163118,3,10,4,8,5,1,1,10,0,4
163119,3,6,1,8,3,1,1,5,0,8
163121,8,8,8,9,3,1,1,6,0,4
163131,4,6,9,4,3,1,1,5,0,4
163132,3,6,10,7,2,1,1,8,0,1
163133,5,5,2,4,1,1,1,5,0,4
163182,9,7,1,5,3,1,1,8,0,2
163187,2,1,9,2,5,1,2,1,0,7
163188,1,8,6,7,1,1,1,7,0,1
163195,10,2,7,2,5,1,1,4,0,7
163197,10,7,2,9,4,1,1,7,0,7
163200,10,3,8,5,6,1,1,3,0,4
163206,1,2,1,3,5,1,1,3,0,3
163207,5,8,8,6,6,1,1,9,0,3
163214,1,5,9,4,3,1,1,5,0,2
163222,9,9,6,10,5,1,1,8,0,2
163224,5,9,10,9,3,1,1,10,0,9
163226,4,8,4,7,2,1,2,7,0,10
163235,2,8,3,8,5,1,1,8,0,7
163240,8,6,5,7,5,1,2,8,0,3
163258,7,8,3,7,1,1,1,7,0,10
163263,10,1,2,2,3,1,1,1,0,4
163264,5,5,3,9,3,1,1,5,0,9
163265,2,8,3,10,3,1,1,8,0,9
163266,5,8,7,8,3,1,1,8,0,10
163268,5,1,2,2,3,1,1,1,0,4
163272,3,8,10,8,3,1,1,7,0,8
163273,5,8,1,10,5,1,2,9,0,2
163278,5,5,4,8,2,1,1,5,0,10
163288,4,3,10,5,6,1,1,3,0,5
163299,5,8,2,6,3,1,1,9,0,3
163302,2,9,5,9,1,1,1,9,0,1
163307,8,5,8,4,3,1,1,7,0,5
163321,6,1,2,1,4,1,1,1,0,10
163349,4,8,4,7,2,1,1,9,0,3
163352,1,2,9,2,3,1,1,2,0,4
163353,3,7,2,4,1,1,1,7,0,3
163357,5,3,6,6,1,1,1,3,0,10
163362,10,5,2,5,6,1,1,5,0,8
163375,2,2,8,4,3,1,1,2,0,2
163385,2,2,9,3,3,1,1,2,0,1
163386,5,8,3,5,3,1,1,8,0,7
163390,5,8,9,7,3,1,1,8,0,7
163408,3,2,1,3,3,1,1,2,0,10
163423,7,4,5,3,5,1,2,4,0,2
163426,1,3,2,2,3,1,1,4,0,5
163437,1,8,2,10,1,1,1,8,0,10
163452,5,9,6,7,5,1,1,9,0,8
163472,4,3,3,3,3,1,1,3,0,7
163473,4,8,6,4,5,1,1,8,0,2
163479,10,2,3,2,3,1,1,2,0,2
163480,7,5,7,8,3,1,1,5,0,5
163487,8,2,1,3,3,1,1,3,0,2
163492,1,2,5,3,3,1,1,2,0,2
163493,3,10,8,9,2,1,1,10,0,2
163523,4,2,6,2,1,1,1,3,0,8
163524,4,5,2,5,3,1,1,5,0,5
163527,4,8,1,8,3,1,1,9,0,1
163528,10,8,2,9,3,1,1,8,0,3
163531,8,9,9,6,6,1,1,9,0,4
163538,2,2,7,6,1,1,1,2,0,10
163556,5,10,8,10,5,1,1,10,0,4
163563,3,4,6,6,1,1,1,4,0,10
163566,1,1,3,2,3,1,1,1,0,8
163570,2,10,10,10,6,1,1,10,0,3
163571,4,2,10,2,3,1,1,4,0,3
163574,5,4,10,4,4,1,1,3,0,3
163578,8,10,3,9,5,1,1,10,0,3
163580,5,4,2,4,3,1,1,4,0,5
163597,1,1,2,1,3,1,1,1,0,9
163601,8,2,3,1,3,1,1,2,0,3
163604,3,9,8,10,3,1,1,10,0,9
163609,4,2,9,2,1,1,1,2,0,2
163618,1,6,10,9,3,1,1,7,0,1
163634,5,5,2,6,2,1,1,5,0,4
163647,5,1,1,1,3,1,1,1,0,4
163660,3,2,6,4,3,1,1,3,0,8
163661,4,8,4,8,6,1,1,9,0,5
163666,10,8,3,5,2,1,1,7,0,1
163667,2,5,5,3,2,1,1,4,0,9
163669,4,1,4,1,1,1,1,1,0,7
163676,3,10,10,10,6,1,1,10,0,1
163681,3,8,10,7,6,1,1,9,0,5
163682,9,8,2,6,2,1,1,7,0,1
163684,2,1,2,1,1,1,1,1,0,4
163714,3,6,3,7,3,1,1,5,0,7
163724,9,2,8,4,3,1,1,3,0,9
163728,3,6,4,7,1,1,1,6,0,9
163729,5,8,10,7,5,1,2,7,0,1
163738,8,7,8,8,6,1,1,7,0,4
163742,4,3,6,4,3,1,1,4,0,8
163743,5,6,5,8,2,1,1,5,0,9
163748,5,6,2,9,3,1,1,5,0,4
163759,4,6,8,6,6,1,1,5,0,5
163782,5,10,10,10,6,1,1,9,0,1
163793,5,2,6,4,1,1,1,2,0,3
163800,10,1,3,1,3,1,1,1,0,5
163801,7,4,10,4,3,1,2,3,0,7
163802,1,9,8,10,5,1,1,10,0,9
163814,4,6,3,4,3,1,1,7,0,2
163820,7,2,8,1,3,1,1,2,0,5
163821,4,3,7,5,3,1,1,3,0,2
163848,10,10,3,10,6,1,1,10,0,1
163852,3,2,2,1,4,1,1,2,0,1
163854,5,2,4,3,3,1,1,2,0,5
163855,2,2,1,2,2,1,1,2,0,6
163882,10,9,2,9,3,1,1,8,0,1
163895,3,6,5,3,6,1,2,5,0,5
163900,1,6,7,4,3,1,1,5,0,7
163907,1,5,1,5,4,1,1,6,0,4
163915,3,7,10,7,3,1,1,7,0,1
163926,5,5,10,5,2,1,1,4,0,9
163929,5,10,8,10,3,1,1,10,0,3
163934,8,8,3,10,5,1,1,8,0,9
163940,4,4,4,4,3,1,1,5,0,5
163943,7,1,3,2,3,1,1,1,0,4
163944,8,8,9,8,5,1,1,9,0,5
163949,7,1,6,1,3,1,1,1,0,4
163951,4,9,7,9,4,1,1,9,0,8
163952,8,8,3,3,3,1,1,7,0,5
163965,2,2,4,1,3,1,1,2,0,8
163970,10,2,9,3,4,1,1,4,0,7
163980,3,8,9,7,3,1,1,9,0,1
163981,5,8,8,8,6,1,2,9,0,3
163988,5,2,3,2,1,1,1,3,0,8
163989,4,5,4,6,4,1,1,6,0,9
163991,2,3,9,4,3,1,1,3,0,1
164015,9,1,4,1,2,1,1,1,0,5
164028,4,2,7,2,3,1,1,3,0,9
164030,10,5,4,6,1,1,1,4,0,8
164031,8,2,5,2,3,1,1,3,0,1
164037,9,2,5,3,3,1,1,4,0,1
164049,10,1,4,2,3,1,1,1,0,10
164052,3,7,6,4,3,1,1,7,0,5
164059,8,2,4,1,3,1,1,2,0,5
164083,5,8,4,8,3,1,1,8,0,2
164095,5,10,10,8,3,1,1,10,0,8
164106,5,4,1,4,1,1,1,3,0,8
164116,8,8,7,10,3,1,1,8,0,4
164117,2,5,2,9,1,1,1,5,0,8
164119,8,9,10,8,3,1,1,10,0,10
164133,8,7,3,9,2,1,1,7,0,8
164134,3,2,7,2,3,1,1,2,0,10
164142,10,2,3,2,3,1,1,5,0,4
164143,9,4,8,4,4,1,1,5,0,5
164147,5,5,6,6,6,1,1,5,0,5
164148,1,6,5,7,5,1,1,6,0,5
164150,5,6,1,8,1,1,1,5,0,9
164152,4,8,4,7,6,1,1,8,0,10
164156,2,6,3,8,6,1,1,6,0,8
164157,8,6,3,8,2,1,1,7,0,10
164158,10,2,4,4,3,1,1,3,0,1
164166,1,1,5,2,3,1,1,1,0,9
164191,3,6,9,9,5,1,1,5,0,2
164194,8,6,6,6,1,1,1,7,0,4
164198,10,2,8,3,3,1,1,2,0,2
164201,7,7,10,5,5,1,1,7,0,2
164202,10,3,2,5,3,1,1,3,0,10
164207,1,2,1,5,1,1,1,2,0,8
164228,3,2,9,2,5,1,1,2,0,7
164240,7,4,2,2,1,1,1,3,0,9
164241,2,4,10,4,5,1,1,5,0,8
164244,10,2,9,4,3,1,1,3,0,8
164256,8,7,8,8,1,1,1,6,0,8
164262,3,4,6,2,3,1,1,4,0,5
164269,9,1,7,2,2,1,1,1,0,1
164276,8,2,1,3,5,1,1,2,0,7
164281,1,8,5,8,3,1,1,9,0,8
164290,1,2,10,7,4,1,1,3,0,8
164300,1,2,9,3,1,1,1,3,0,8
164305,1,10,7,10,2,1,1,10,0,10
164307,3,1,6,1,3,1,1,1,0,5
164308,9,4,5,8,3,1,1,4,0,3
164309,9,8,9,3,6,1,1,7,0,5
164314,3,7,10,7,2,1,1,8,0,3
164319,4,4,9,2,3,1,1,4,0,4
164331,10,4,5,3,3,1,1,4,0,2
164332,9,7,5,5,6,1,1,7,0,2
164343,2,7,3,4,4,1,1,8,0,1
164349,7,9,6,8,1,1,2,9,0,1
164363,9,8,7,10,5,1,1,9,0,4
164373,3,8,4,4,2,1,2,8,0,2
164410,4,5,1,3,3,1,1,5,0,5
164417,4,2,5,1,3,1,1,2,0,5
164436,4,6,5,2,4,1,1,5,0,9
164438,10,8,4,5,3,1,1,8,0,2
164441,8,7,3,5,5,1,1,6,0,9
164445,3,1,3,1,4,1,1,1,0,5
164451,9,1,4,2,3,1,1,1,0,3
164452,4,9,10,10,6,1,1,9,0,8
164502,4,3,1,4,1,1,1,4,0,8
164513,5,1,2,1,2,1,1,1,0,7
164526,5,6,1,8,3,1,1,5,0,3
164527,8,5,8,8,5,1,1,5,0,5
164528,5,4,1,6,3,1,1,3,0,10
164530,6,6,9,4,3,1,1,5,0,5
164537,10,7,8,7,3,1,1,7,0,9
164542,5,2,1,7,6,1,1,3,0,5
164546,8,5,7,5,5,1,1,5,0,10
164555,1,4,2,4,3,1,1,4,0,7
164556,8,2,10,3,5,1,1,2,0,4
164568,3,9,1,9,3,1,1,9,0,7
164571,1,6,3,6,1,1,1,7,0,8
164572,2,5,1,5,1,1,1,6,0,8
164574,4,6,3,9,5,1,1,6,0,1
164580,9,2,2,1,3,1,1,2,0,5
164597,5,10,10,10,3,1,1,10,0,1
164601,9,9,10,8,4,1,1,9,0,2
164619,3,9,3,6,4,1,1,9,0,3
164633,3,10,6,10,4,1,1,10,0,9
164642,7,9,7,9,4,1,1,9,0,5
164652,1,8,9,7,3,1,1,9,0,5
164676,9,2,4,2,3,1,1,3,0,1
164682,7,7,6,5,3,1,1,7,0,5
164685,3,5,1,5,6,1,1,5,0,5
164691,5,3,6,4,3,1,1,3,0,3
164696,4,2,9,5,6,1,1,4,0,10
164708,7,4,3,3,3,1,1,4,0,2
164711,9,4,9,7,3,1,1,5,0,9
164712,5,4,3,3,3,1,1,4,0,4
164717,3,10,1,8,5,1,1,10,0,1
164721,3,7,2,4,6,1,1,6,0,4
164740,9,9,7,10,5,1,1,10,0,1
164746,9,1,4,1,3,1,1,1,0,5
164755,10,2,1,5,3,1,1,3,0,2
164761,5,10,10,10,6,1,1,10,0,4
164764,8,8,7,8,3,1,1,8,0,1
164766,1,5,1,7,1,1,1,5,0,10
164776,5,8,1,10,3,1,1,8,0,10
164777,3,3,10,3,3,1,1,4,0,7
164783,5,8,7,6,3,1,1,9,0,5
164786,10,3,8,3,4,1,1,3,0,10
164799,1,9,5,7,3,1,1,9,0,9
164808,8,2,6,5,1,1,1,4,0,10
164812,5,2,8,2,1,1,1,2,0,8
164815,5,6,3,10,1,1,1,5,0,7
164816,4,10,8,10,4,1,1,10,0,1
164817,5,8,4,7,2,1,1,8,0,5
164818,2,8,8,7,1,1,1,9,0,1
164819,3,4,1,4,3,1,1,4,0,8
164821,5,10,2,10,1,1,1,10,0,6
164822,3,7,10,8,3,1,1,7,0,1
164825,10,7,10,6,3,1,1,7,0,2
164834,3,6,5,6,4,1,1,7,0,7
164841,7,1,3,2,6,1,1,1,0,5
164842,3,9,2,10,1,1,1,10,0,7
164853,4,6,10,4,3,1,1,7,0,5
164855,2,8,7,10,3,1,1,8,0,10
164856,5,5,4,8,5,1,1,4,0,5
164878,9,2,2,3,5,1,1,2,0,3
164883,8,3,7,4,2,1,1,4,0,8
164887,6,10,6,9,4,1,1,10,0,3
164888,8,3,3,3,4,1,1,3,0,4
164889,5,8,3,9,3,1,1,8,0,1
164891,1,8,1,9,3,1,1,9,0,7
164892,5,2,10,4,4,1,1,2,0,7
164922,9,3,7,5,3,1,1,3,0,7
164924,3,8,3,10,1,1,1,9,0,10
164933,1,6,8,7,2,1,1,8,0,10
164938,8,1,4,1,3,1,1,1,0,8
164939,2,3,1,6,1,1,1,3,0,10
164949,4,10,10,9,6,1,1,10,0,1
164950,10,7,3,6,6,1,1,7,0,4
164957,5,8,2,9,3,1,1,8,0,8
164961,5,4,2,3,3,1,1,3,0,7
164963,8,5,2,3,3,1,1,6,0,5
164972,7,10,8,10,4,1,1,10,0,10
164980,9,5,7,8,3,1,1,5,0,10
164981,5,2,3,2,3,1,1,2,0,1
165020,2,8,7,5,3,1,1,8,0,2
165027,5,1,1,2,3,1,1,1,0,5
165046,10,10,1,8,4,1,1,10,0,4
165048,5,1,1,2,5,1,2,2,0,9
165049,10,9,2,10,3,1,2,10,0,4
165058,4,8,8,9,6,1,1,8,0,5
165065,10,4,9,7,3,1,1,4,0,8
165081,5,6,6,3,3,1,1,5,0,10
165082,1,7,6,5,5,1,1,7,0,10
165090,8,5,4,5,4,1,1,5,0,10
165107,2,4,6,6,3,1,1,3,0,5
165131,5,5,4,5,3,1,1,5,0,5
165133,3,8,4,9,3,1,1,8,0,5
165137,9,1,10,1,2,1,1,1,0,2
165140,1,7,6,7,3,1,1,7,0,2
165142,1,4,6,3,5,1,1,3,0,10
165143,9,7,2,8,3,1,1,6,0,4
165152,2,7,5,8,3,1,1,6,0,10
165154,3,8,7,9,2,1,1,8,0,4
165158,9,4,7,4,1,1,1,3,0,10
165166,7,2,9,2,3,1,1,3,0,2
165168,5,9,4,10,3,1,1,10,0,8
165171,7,1,7,1,3,1,1,1,0,3
165175,2,9,5,6,4,1,1,9,0,9
165182,10,4,5,2,3,1,1,3,0,1
165188,2,2,4,3,3,1,1,2,0,7
165190,10,1,7,1,3,1,1,1,0,5
165199,4,1,9,2,3,1,1,1,0,8
165202,1,3,3,3,3,1,1,4,0,1
165203,5,4,10,6,3,1,1,4,0,8
165204,3,9,1,10,1,1,1,10,0,4
165208,9,7,2,5,3,1,1,6,0,1
165221,8,9,5,9,3,1,1,9,0,5
165243,7,8,10,9,6,1,1,8,0,5
165283,9,6,2,7,3,1,1,6,0,5
165300,9,9,6,10,3,1,1,9,0,4
165302,2,2,7,3,3,1,1,2,0,4
165304,4,10,8,10,6,1,1,10,0,5
165313,8,5,6,5,4,1,1,6,0,9
165336,3,5,2,7,3,1,1,5,0,1
165339,1,1,1,1,3,1,1,1,0,5
165363,5,6,3,9,3,1,2,7,0,9
165376,2,2,9,2,4,1,1,2,0,4
165380,1,4,5,3,3,1,1,5,0,1
165385,10,10,8,9,3,1,1,10,0,4
165386,4,4,7,3,6,1,1,5,0,4
165410,3,2,9,5,3,1,1,3,0,5
165422,7,1,7,1,3,1,1,1,0,5
165426,2,3,9,5,3,1,1,3,0,3
165428,7,2,6,3,3,1,1,1,0,4
165445,1,6,4,3,5,1,1,5,0,1
165452,4,1,9,1,3,1,1,1,0,5
165454,9,9,5,8,4,1,1,9,0,8
165455,4,2,7,1,5,1,1,2,0,5
165462,2,1,6,2,3,1,1,1,0,5
165465,7,2,3,2,3,1,1,3,0,5
165466,5,4,3,4,3,1,1,3,0,10
165467,5,2,5,4,3,1,1,3,0,1
165476,9,8,8,10,3,1,1,8,0,2
165477,3,2,4,1,1,1,1,2,0,1
165478,1,2,1,4,1,1,1,3,0,3
165497,9,8,9,7,2,1,1,7,0,3
165500,8,7,2,10,3,1,1,6,0,2
165511,7,7,6,7,3,1,1,8,0,8
165513,8,6,3,6,1,1,1,7,0,8
165515,1,9,2,10,1,1,1,10,0,7
165521,2,10,9,10,6,1,1,10,0,8
165522,2,9,9,10,3,1,1,10,0,8
165523,3,5,7,3,3,1,1,4,0,7
165530,5,5,2,7,3,1,1,5,0,5
165537,9,2,2,1,5,1,1,2,0,7
165538,9,9,6,10,5,1,1,10,0,1
165539,4,1,8,1,2,1,1,1,0,8
165545,10,2,3,3,5,1,1,2,0,2
165550,8,2,3,3,3,1,1,2,0,5
165551,2,8,10,8,3,1,1,8,0,7
165552,10,8,4,10,2,1,1,9,0,10
165557,9,10,7,10,2,1,1,10,0,5
165558,10,9,1,7,3,1,1,9,0,9
165560,8,6,7,7,6,1,1,6,0,5
165574,3,6,2,8,3,1,1,7,0,10
165576,1,5,9,8,1,1,1,5,0,10
165587,3,2,5,5,3,1,1,3,0,4
165601,7,10,10,10,6,1,1,10,0,3
165605,8,10,7,10,6,1,1,10,0,1
165606,8,4,10,4,3,1,1,4,0,2
165607,3,8,10,4,5,1,1,8,0,5
165624,4,4,2,5,1,1,1,4,0,4
165632,8,9,4,6,2,1,1,9,0,3
165633,8,6,3,7,3,1,1,6,0,9
165634,5,6,10,6,2,1,2,5,0,3
165646,8,7,4,6,3,1,1,6,0,1
165649,5,8,3,9,6,1,1,8,0,5
165651,2,7,9,8,3,1,1,7,0,10
165661,7,6,4,6,6,1,1,7,0,3
165666,8,9,1,10,5,1,1,9,0,9
165669,2,3,5,6,2,1,1,4,0,3
165674,3,2,7,6,4,1,2,3,0,2
165685,5,7,1,5,3,1,1,6,0,10
165687,7,8,5,7,3,1,1,9,0,5
165692,3,1,2,1,3,1,1,1,0,5
165721,5,1,1,2,3,1,1,2,0,5
165726,5,6,1,7,3,1,1,8,0,8
165748,5,2,10,4,1,1,1,3,0,9
165749,6,2,2,3,2,1,1,2,0,1
165752,9,3,4,2,3,1,2,3,0,7
165755,2,5,8,7,3,1,1,5,0,8
165758,4,9,9,10,3,1,1,9,0,2
165761,5,7,9,8,5,1,1,7,0,1
165762,8,2,2,2,3,1,1,4,0,5
165780,8,8,2,7,3,1,1,9,0,3
165781,9,9,5,6,3,1,1,9,0,5
165789,2,5,7,4,4,1,1,5,0,1
165802,6,9,10,7,6,1,1,9,0,4
165806,5,7,4,5,3,1,1,7,0,4
165817,5,5,4,5,1,1,1,5,0,4
165822,3,4,1,3,3,1,1,5,0,2
165837,5,4,8,7,6,1,1,4,0,7
165840,5,2,7,4,3,1,1,3,0,10
165846,7,7,7,8,6,1,1,6,0,4
165853,10,8,9,6,3,1,1,9,0,5
165864,5,8,1,7,2,1,1,9,0,5
165865,4,1,6,2,5,1,1,1,0,8
165868,10,5,3,8,4,1,1,6,0,4
165869,7,2,6,4,6,1,1,3,0,4
165871,4,8,6,10,2,1,1,8,0,8
165880,2,8,5,6,3,1,1,7,0,1
165887,5,2,1,2,3,1,1,5,0,5
165904,7,1,1,1,1,1,1,1,0,9
165907,7,4,10,2,3,1,1,5,0,5
165910,1,1,2,1,2,1,1,1,0,3
165915,8,6,1,3,1,1,1,5,0,9
165917,10,8,3,8,5,1,1,8,0,4
165918,1,5,1,5,3,1,1,5,0,3
165919,1,8,6,10,4,1,1,7,0,7
165923,5,1,1,1,3,1,1,1,0,5
165931,9,2,8,5,4,1,1,3,0,9
165932,10,6,7,9,3,1,1,5,0,4
165934,1,5,1,7,1,1,1,5,0,8
165939,9,2,1,2,3,1,1,1,0,5
165944,1,8,8,4,1,1,1,8,0,8
165951,5,5,1,8,3,1,1,5,0,3
165955,9,2,9,2,3,1,1,2,0,2
165959,1,8,3,10,4,1,1,8,0,7
165966,9,4,1,7,1,1,1,4,0,8
165970,4,10,7,10,3,1,1,10,0,9
165975,7,7,7,4,3,1,1,6,0,7
165977,4,8,4,4,6,1,1,8,0,1
165990,2,5,7,8,1,1,1,5,0,10
165997,9,7,4,7,6,1,1,7,0,8
166003,3,9,7,8,3,1,1,9,0,4
166008,8,4,6,5,6,1,1,4,0,1
166020,9,7,3,8,3,1,1,7,0,2
166025,10,2,6,2,4,1,1,4,0,7
166033,4,7,6,9,3,1,1,6,0,2
166038,8,1,6,2,3,1,1,1,0,5
166042,9,9,4,10,2,1,1,10,0,5
166049,10,3,7,7,6,1,1,3,0,5
166071,9,4,10,4,6,1,1,5,0,9
166091,5,2,1,2,2,1,1,2,0,4
166093,1,2,1,4,3,1,1,2,0,10
166095,9,1,5,1,4,1,1,1,0,4
166104,8,7,9,8,3,1,1,7,0,4
166107,3,3,8,2,3,1,1,3,0,5
166108,8,5,10,6,6,1,1,5,0,5
166110,7,1,9,1,1,1,1,1,0,3
166112,5,7,2,10,5,1,1,7,0,9
166135,7,6,5,9,3,1,1,5,0,8
166136,8,2,8,1,4,1,1,2,0,10
166138,4,7,2,4,3,1,1,7,0,1
166153,2,6,3,9,3,1,1,7,0,8
166155,1,6,5,6,2,1,2,6,0,3
166158,1,5,10,3,5,1,1,5,0,5
166164,2,4,5,3,3,1,1,5,0,3
166186,2,4,6,5,3,1,1,4,0,7
166191,2,9,6,10,3,1,1,10,0,1
166196,5,5,10,3,4,1,1,7,0,5
166197,1,6,5,9,5,1,1,7,0,9
166202,10,5,1,5,3,1,1,6,0,8
166215,10,2,10,2,3,1,1,3,0,7
166230,5,8,10,10,3,1,1,9,0,3
166243,1,1,4,2,5,1,1,2,0,7
166244,9,8,6,8,3,1,1,8,0,4
166255,4,6,7,3,6,1,1,5,0,8
166258,2,9,5,6,3,1,1,9,0,5
166263,1,4,2,2,2,1,1,4,0,5
166271,5,1,7,1,3,1,1,1,0,4
166283,3,1,2,2,5,1,1,1,0,1
166286,5,8,7,10,1,1,1,8,0,2
166291,4,9,6,6,4,1,1,9,0,4
166294,4,5,2,4,3,1,1,5,0,5
166303,2,8,5,10,3,1,1,8,0,4
166306,2,1,2,3,3,1,1,1,0,8
166309,8,4,3,3,6,1,1,3,0,3
166316,2,9,9,10,2,1,1,10,0,4
166317,5,2,3,2,5,1,1,2,0,4
166321,1,2,3,3,3,1,1,3,0,5
166331,9,1,5,1,3,1,1,1,0,10
166349,3,9,5,6,3,1,1,9,0,5
166374,10,1,8,3,3,1,1,1,0,1
166387,3,10,9,9,6,1,1,10,0,1
166393,5,6,7,9,3,1,1,5,0,4
166400,10,6,6,9,2,1,1,6,0,7
166420,10,2,10,4,6,1,1,2,0,3
166446,5,10,10,10,6,1,1,10,0,5
166449,5,4,6,4,4,1,1,5,0,9
166452,4,9,8,9,3,1,1,9,0,4
166495,4,5,8,3,3,1,1,5,0,3
166501,9,9,7,8,4,1,1,10,0,5
166514,3,2,6,3,3,1,1,2,0,10
166515,10,2,1,2,3,1,1,2,0,5
166521,1,3,5,3,6,1,1,4,0,5
166525,7,6,10,8,3,1,1,6,0,4
166529,5,6,9,9,3,1,1,6,0,5
166536,5,4,3,4,1,1,1,4,0,9
166542,9,1,10,1,2,1,1,1,0,9
166543,1,8,7,10,3,1,2,8,0,3
166545,10,8,9,9,3,1,1,8,0,2
166550,7,5,4,5,3,1,1,5,0,4
166560,8,1,8,2,2,1,1,1,0,4
166567,7,4,6,7,6,1,1,5,0,9
166570,10,3,8,5,6,1,1,3,0,3
166573,3,10,7,10,5,1,1,10,0,4
166582,1,6,1,8,3,1,1,6,0,9
166583,8,8,1,9,1,1,1,8,0,9
166590,7,8,9,9,3,1,1,8,0,2
166594,2,6,3,8,3,1,1,7,0,1
166618,1,2,1,6,3,1,1,3,0,6
166623,7,6,4,4,1,1,1,5,0,8
166626,3,1,5,1,1,1,1,1,0,7
166641,2,4,5,2,3,1,1,4,0,3
166654,7,1,8,1,4,1,1,1,0,8
166682,3,6,1,10,3,1,1,6,0,7
166685,4,4,7,5,3,1,1,4,0,7
166688,4,1,4,1,3,1,1,1,0,5
166692,4,3,9,3,3,1,1,4,0,1
166701,6,8,9,7,3,1,1,9,0,9
166702,2,8,8,7,3,1,1,9,0,5
166705,5,7,9,10,3,1,1,6,0,9
166713,3,6,9,7,3,1,1,6,0,9
166733,9,9,10,10,3,1,1,8,0,1
166734,9,1,4,1,1,1,1,1,0,7
166738,5,10,7,8,3,1,1,10,0,5
166739,10,9,10,9,6,1,1,8,0,10
166740,8,8,9,4,3,1,1,8,0,5
166755,1,1,3,1,3,1,1,1,0,10
166761,5,5,5,5,1,1,1,5,0,9
166764,9,2,2,6,3,1,1,2,0,9
166773,1,1,5,2,6,1,1,1,0,7
166774,1,10,10,9,3,1,1,10,0,5
166814,3,8,4,6,5,1,1,8,0,2
166819,1,1,3,1,3,1,1,1,0,10
166834,5,3,1,6,3,1,1,4,0,1
166841,4,2,1,4,3,1,1,3,0,8
166848,6,5,1,8,1,1,1,5,0,8
166857,2,2,1,1,3,1,1,2,0,5
166858,8,10,6,10,6,1,1,10,0,1
166873,8,8,10,7,1,1,1,8,0,5
166889,5,1,7,1,3,1,1,1,0,5
166890,9,6,7,4,6,1,1,7,0,8
166891,1,5,9,3,4,1,1,5,0,9
166902,5,1,7,1,2,1,2,1,0,9
166908,5,7,8,7,2,1,1,7,0,4
166916,2,10,5,9,5,1,1,10,0,2
166920,5,6,2,5,5,1,1,5,0,4
166922,3,5,10,5,3,1,1,6,0,8
166926,7,8,7,10,4,1,1,8,0,6
166928,8,6,2,5,3,1,1,7,0,1
166930,2,5,8,8,3,1,1,5,0,10
166931,9,2,8,7,3,1,1,3,0,7
166932,8,9,8,9,6,1,1,9,0,5
166937,8,10,10,9,4,1,1,10,0,7
166941,9,6,7,3,3,1,1,5,0,1
166944,10,6,9,5,3,1,1,5,0,5
166960,2,1,9,1,3,1,1,2,0,5
166972,5,1,9,1,3,1,1,1,0,9
166973,2,6,7,8,2,1,1,6,0,4
166978,5,8,8,8,6,1,1,7,0,3
166984,3,6,8,10,1,1,1,5,0,10
166994,2,8,10,5,3,1,1,8,0,5
166995,7,9,6,9,3,1,1,9,0,8
166996,9,1,9,1,3,1,1,1,0,1
167001,5,10,10,10,6,1,1,10,0,1
167006,2,8,8,7,5,1,1,8,0,8
167007,4,1,9,1,3,1,2,1,0,4
167037,5,8,5,8,1,1,2,8,0,9
167041,2,6,8,4,3,1,1,6,0,5
167051,5,6,4,9,3,1,1,7,0,10
167052,2,5,9,3,1,1,1,5,0,1
167054,8,10,7,10,3,1,1,10,0,3
